xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
32555.18,11999.97,11037.29,4884.042,3747.09931202806,3592.78227310058,-1.86745920981946,22714.2935492346,
32528.92,11999.97,11082.57,4904.365,3745.31194315329,3592.5906035872,-1.90048985387864,22639.058056196,
32502.41,11999.97,11128.41,4924.948,3743.49073782981,3592.47320110819,-1.93392567168656,22564.5135285955,
32475.88,11999.97,11174.4,4945.6,3741.63955268034,3592.3038494337,-1.96747304703775,22489.3406109603,
32449.7,11999.97,11219.89,4966.016,3739.75951935776,3592.05042574778,-2.00065629761401,22414.3402896989,
32422.55,11999.97,11267.18,4987.278,3737.84231426212,3591.95803796115,-2.03515502642575,22338.9636219975,
32395.34,11999.97,11314.71,5008.652,3735.89654989597,3591.73840960182,-2.06983046438279,22261.5571524039,
32371.02,11999.97,11357.32,5027.703,3733.93505684312,3591.03734120337,-2.10089859943571,22186.6355120531,
32345.13,11999.97,11402.8,5048.1,3731.92560556872,3590.88034449565,-2.13406757097426,22115.6154690977,
32319.16,11999.97,11448.54,5068.617,3729.89096820894,3590.5308084947,-2.16742753069582,22041.3826419662,
32293.48,11999.97,11493.9,5088.952,3727.82748063235,3590.10044527641,-2.20050993393841,21967.1368440657,
32267.23,11999.97,11540.4,5109.819,3725.72930224677,3589.76429175453,-2.2344232147533,21892.7677260008,
32241.98,11999.97,11585.26,5129.912,3723.60757215765,3589.17784699675,-2.26713882218781,21818.1064784186,
32216.49,11999.97,11630.7,5150.27,3721.45055889882,3588.71874832751,-2.30027298833909,21745.0016123612,
32190.76,11999.97,11676.69,5170.885,3719.26264772646,3588.24043920386,-2.33381322230878,21671.0482921086,
32165,11999.97,11722.89,5191.591,3717.04455410784,3587.71159884631,-2.36749981920901,21596.4591676844,
32139.66,11999.97,11768.47,5212.004,3714.79789147789,3587.08397438348,-2.40073751117769,21522.0509857407,
32114.46,11999.97,11813.95,5232.364,3712.51975826342,3586.45585274012,-2.43389934506002,21448.4474062433,
32089.17,11999.97,11859.74,5252.865,3710.21004295243,3585.82992318616,-2.46728786285701,21374.870143427,
